,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,XK
2019-06-30 03:00:00,538.551724137931,4580.0,988.641975308642,7236.0,2946.0,6120.62,4779.95,36391.0,2526.76,591.3,22678.0,6838.8,35163.0,18377.0,4680.86,1456.0,3641.0,2179.0,26761.0,959.22,366.0,538.0,274.0,633.0344827586207,10211.0,10189.94,12871.26,4199.3,4884.0,2724.0,9727.0,1072.01,2364.0,484.2666666666667
2019-06-30 04:00:00,593.5862068965517,4788.0,1057.9012345679012,7458.0,3123.0,5959.57,5000.94,37818.0,2672.69,633.7,22370.0,6965.9,34826.0,18188.0,4847.8,1558.0,3843.0,2135.0,26445.0,1032.19,361.0,584.0,302.0,697.7241379310344,10156.0,10284.27,13446.33,4111.9,5108.0,2855.0,10279.0,1097.42,2479.0,507.5555555555556
2019-06-30 05:00:00,668.2758620689656,5189.0,1165.1851851851852,7828.0,3422.0,6027.89,5377.56,40580.0,2931.52,683.8,22303.0,7142.9,36032.0,20082.0,5164.61,1716.0,4102.0,2152.0,27950.0,1130.66,357.0,657.0,340.0,785.5172413793103,10225.0,10554.85,14364.65,3955.9,5377.0,3180.0,10662.0,1147.36,2619.0,565.3333333333334
2019-06-30 06:00:00,750.8275862068966,5481.0,1270.432098765432,8225.0,3640.0,6200.95,5872.51,44380.0,3251.5,731.4,23497.0,7355.1,38319.0,22834.0,5504.14,1871.0,4295.0,2298.0,29693.0,1252.21,347.0,725.0,382.0,882.551724137931,10433.0,10855.47,15365.99,4129.1,5549.0,3563.0,11314.0,1205.77,2830.0,633.4222222222222
2019-06-30 07:00:00,801.9310344827587,5754.0,1384.5061728395062,8555.0,3752.0,6371.72,6321.05,46856.0,3449.65,750.5,25274.0,7519.7,41325.0,27174.0,5865.54,2039.0,4469.0,2576.0,31198.0,1302.79,354.0,769.0,408.0,942.6206896551724,10608.0,11090.69,16338.84,4329.5,5696.0,3848.0,11851.0,1269.3,3012.0,684.088888888889
2019-06-30 08:00:00,831.4137931034484,5930.0,1478.888888888889,8739.0,3872.0,6626.05,6638.15,49117.0,3611.33,721.7,27017.0,7656.2,43531.0,30507.0,6173.1,2178.0,4623.0,2833.0,32329.0,1313.7,385.0,780.0,423.0,977.2758620689655,10634.0,11219.03,16916.53,4659.9,5771.0,3976.0,12225.0,1309.31,3133.0,706.8444444444444
2019-06-30 09:00:00,851.0689655172414,6045.0,1548.1481481481483,8722.0,3908.0,6976.91,6855.28,50818.0,3695.77,721.9,28352.0,7669.9,45194.0,20597.0,6384.47,2280.0,4699.0,3040.0,32818.0,1317.44,417.0,775.0,433.0,1000.3793103448276,10662.0,11768.67,17133.09,4945.1,5837.0,4052.0,12450.0,1338.26,3188.0,720.3555555555556
2019-06-30 10:00:00,874.6551724137931,5942.0,1567.1604938271605,8680.0,3853.0,7074.04,6768.68,50657.0,3696.33,721.8,29224.0,7603.0,47516.0,33023.0,6356.87,2308.0,4670.0,3134.0,33504.0,1313.82,443.0,777.0,445.0,1028.103448275862,10739.0,11813.16,17199.74,5179.5,5880.0,4095.0,12494.0,1320.23,3108.0,728.0
2019-06-30 11:00:00,888.4137931034484,5863.0,1537.962962962963,8605.0,3780.0,7180.95,6719.13,49620.0,3600.45,713.1,30069.0,7611.8,46643.0,33780.0,6142.17,2265.0,4623.0,3186.0,33257.0,1309.59,458.0,771.0,452.0,1044.2758620689656,10417.0,11798.14,17298.9,5296.6,5812.0,4029.0,12247.0,1293.53,3058.0,716.2666666666667
2019-06-30 12:00:00,886.4482758620691,5732.0,1489.7530864197531,8388.0,3769.0,7086.03,6656.04,48444.0,3604.96,712.8,30606.0,7681.0,45334.0,21464.0,5949.49,2194.0,4651.0,3163.0,33163.0,1305.77,466.0,771.0,451.0,1041.9655172413793,10486.0,11930.35,17113.96,5183.1,5816.0,3945.0,12201.0,1263.61,2990.0,701.3333333333334
2019-06-30 13:00:00,872.6896551724138,5729.0,1457.1604938271605,8407.0,3811.0,6869.77,6633.31,48069.0,3523.61,712.3,30145.0,7703.3,44400.0,31400.0,5868.39,2146.0,4706.0,3044.0,33393.0,1297.54,442.0,771.0,444.0,1025.7931034482758,10748.0,11673.4,16954.35,5072.3,5854.0,3870.0,12058.0,1241.17,2950.0,688.0
2019-06-30 14:00:00,860.896551724138,5834.0,1443.5802469135804,8314.0,3893.0,6783.64,6659.64,48530.0,3564.69,727.2,29669.0,7755.1,43435.0,30968.0,5893.95,2126.0,4788.0,2956.0,33995.0,1300.39,446.0,771.0,438.0,1011.9310344827586,10913.0,11729.57,17024.38,4964.5,5973.0,3858.0,12198.0,1267.45,2959.0,685.8666666666667
2019-06-30 15:00:00,858.9310344827587,6054.0,1442.2222222222222,8482.0,3962.0,6776.19,6523.08,49882.0,3757.73,745.9,29618.0,7761.0,43448.0,32454.0,5937.4,2124.0,4845.0,3016.0,34920.0,1290.32,434.0,772.0,437.0,1009.6206896551724,11321.0,11815.6,17042.48,4879.4,6044.0,3794.0,12765.0,1314.18,2953.0,674.4888888888889
2019-06-30 16:00:00,856.9655172413794,6366.0,1455.8024691358025,8753.0,3953.0,5883.21,6575.85,50525.0,3753.82,754.6,29621.0,7838.3,44389.0,32988.0,5973.3,2144.0,4910.0,3106.0,36006.0,1280.02,438.0,767.0,436.0,1007.3103448275862,11818.0,11770.53,17377.54,4910.2,6076.0,3771.0,12900.0,1386.88,2964.0,670.4
2019-06-30 17:00:00,860.896551724138,6354.0,1478.20987654321,8920.0,3912.0,5672.09,6575.79,51153.0,3631.13,758.0,29849.0,7815.7,45257.0,33443.0,6063.78,2177.0,4962.0,3138.0,36764.0,1291.84,457.0,758.0,438.0,1011.9310344827586,12103.0,11853.72,17604.35,5022.3,6159.0,3757.0,12661.0,1442.35,2980.0,667.9111111111112
2019-06-30 18:00:00,888.4137931034484,6344.0,1493.8271604938273,8917.0,4052.0,5677.72,6566.62,50495.0,3494.25,752.7,30240.0,7673.5,44662.0,33368.0,6414.32,2200.0,5008.0,3066.0,37025.0,1272.93,462.0,745.0,452.0,1044.2758620689656,12288.0,11907.51,17553.11,5189.8,6422.0,3979.0,12743.0,1466.13,3009.0,707.3777777777779
2019-06-30 19:00:00,913.9655172413794,6348.0,1585.4938271604938,8834.0,4015.0,5652.73,6580.06,49588.0,3347.54,715.7,30789.0,7797.6,44447.0,32473.0,6320.38,2335.0,5114.0,2965.0,37852.0,1254.18,464.0,720.0,465.0,1074.3103448275863,12383.0,11768.37,17885.68,5319.3,6381.0,4302.0,12539.0,1493.42,3034.0,764.8000000000001
2019-06-30 20:00:00,878.5862068965517,6441.0,1582.0987654320988,9021.0,3672.0,5689.39,6715.1,50505.0,3266.34,689.4,31538.0,7767.6,47095.0,31897.0,6009.28,2330.0,4846.0,2874.0,36774.0,1171.99,476.0,689.0,447.0,1032.7241379310344,12440.0,11677.23,17870.84,5521.5,5858.0,4128.0,12176.0,1467.65,2928.0,733.8666666666667
2019-06-30 21:00:00,803.896551724138,5951.0,1424.567901234568,8745.0,3289.0,5826.96,6315.16,47531.0,3304.93,651.4,29806.0,7420.0,47532.0,30911.0,5605.37,2098.0,4496.0,2837.0,34097.0,1058.22,486.0,618.0,409.0,944.9310344827586,12000.0,11190.19,16559.21,5426.5,5491.0,3965.0,11771.0,1318.38,2752.0,704.8888888888889
2019-06-30 22:00:00,707.5862068965517,5620.0,1233.0864197530864,8299.0,3062.0,5495.34,6076.24,45127.0,3061.98,601.0,27581.0,7057.8,43283.0,26656.0,5248.34,1816.0,4209.0,2678.0,31135.0,1000.08,505.0,576.0,360.0,831.7241379310344,11328.0,10801.56,15351.25,5098.6,5203.23,3513.0,11170.0,1208.76,2684.0,624.5333333333333
2019-06-30 23:00:00,623.0689655172414,5345.0,1127.1604938271605,7943.0,2946.0,5379.47,6024.94,43415.0,2980.74,575.9,25816.0,6892.7,40256.0,22564.0,4980.1,1660.0,4026.0,2446.0,29135.0,970.49,484.0,555.0,317.0,732.3793103448276,10918.0,10562.56,14731.74,4793.4,5080.0,3114.0,11128.0,1181.45,2577.0,553.6
2019-07-01 00:00:00,577.8620689655173,5237.0,1076.9135802469136,7887.0,2919.0,5379.67,5844.18,42688.0,2935.75,547.1,24491.0,6758.3,38694.0,20453.0,4826.11,1586.0,3900.0,2277.0,28054.0,959.68,446.0,542.0,294.0,679.2413793103448,10688.0,10524.54,14573.58,4551.9,5040.0,2861.0,11135.0,1149.03,2538.0,508.62222222222226
2019-07-01 01:00:00,554.2758620689656,5098.0,1055.8641975308642,7765.0,2964.0,5748.71,5759.78,43056.0,2931.79,576.2,23960.0,6732.3,36808.0,19254.0,4743.77,1555.0,3871.0,2198.0,27365.0,943.64,412.0,524.0,282.0,651.5172413793103,10592.0,10578.13,14503.74,4405.7,5077.0,2777.0,10845.0,1155.14,2538.0,493.6888888888889
2019-07-01 02:00:00,542.4827586206897,5242.0,1065.3703703703704,7749.0,3046.0,5962.01,5783.54,43998.0,2852.5,566.7,23794.0,6924.0,36705.0,18541.0,4757.77,1569.0,3932.0,2149.0,27609.0,983.93,392.0,544.0,276.0,637.6551724137931,10635.0,10342.52,14413.34,4355.9,5126.0,2805.0,10826.0,1170.45,2585.0,498.6666666666667
2019-07-01 03:00:00,548.3793103448277,5794.0,1062.6543209876543,7983.0,3348.0,5908.46,6045.94,46912.0,2938.6,652.8,24174.0,7607.0,38894.0,17712.0,4923.99,1565.0,4161.0,2159.0,28523.0,1162.7,391.0,639.0,279.0,644.5862068965517,10797.0,10327.81,14991.26,4332.5,5608.0,2900.0,11190.0,1255.66,2719.0,515.5555555555555
2019-07-01 04:00:00,615.2068965517242,6953.0,1273.1481481481483,8775.0,3747.0,5942.28,7026.5,55630.0,3414.37,771.5,26203.0,8115.1,42023.0,19319.0,5523.98,1875.0,4839.0,2168.0,32566.0,1328.89,396.0,764.0,313.0,723.1379310344828,11612.0,10905.22,17816.29,4363.6,6452.0,3277.0,12708.0,1522.89,3100.0,582.5777777777778
2019-07-01 05:00:00,717.4137931034484,7911.0,1471.4197530864199,9638.0,4096.0,5692.11,7655.01,61821.0,3954.45,872.3,28670.0,8506.2,46665.0,25736.0,6290.8,2167.0,5276.0,2422.0,38411.0,1464.27,429.0,878.0,365.0,843.2758620689655,12773.0,11979.48,20135.81,4536.2,7105.0,3827.0,13940.0,1648.85,3343.0,680.3555555555556
2019-07-01 06:00:00,805.8620689655173,8356.0,1609.9382716049383,10300.0,4269.0,6409.69,8127.53,65528.0,4252.28,918.2,31010.0,8665.7,50135.0,33034.0,6871.75,2371.0,5442.0,2859.0,43744.0,1550.74,473.0,934.0,410.0,947.2413793103448,13582.0,12598.2,21542.96,5118.0,7473.0,4214.0,14416.0,1707.96,3500.0,749.1555555555556
2019-07-01 07:00:00,855.0000000000001,8490.0,1693.4567901234568,10632.0,4309.0,6924.41,8460.23,66976.0,4367.93,935.2,32830.0,8689.8,52797.0,36168.0,7152.86,2494.0,5609.0,3271.0,46565.0,1576.44,530.0,975.0,435.0,1005.0,13736.0,12865.1,22256.55,5892.1,7667.0,4421.0,14862.0,1695.37,3616.0,785.9555555555556
2019-07-01 08:00:00,878.5862068965517,8656.0,1736.9135802469136,10597.0,4389.0,7106.18,8563.3,69134.0,4481.65,929.0,34389.0,8850.4,54145.0,36344.0,7354.09,2558.0,5746.0,3505.0,47749.0,1575.79,572.0,988.0,447.0,1032.7241379310344,13681.0,13034.55,22471.43,6254.7,7712.0,4525.0,15039.0,1743.04,3621.0,804.4444444444445
2019-07-01 09:00:00,906.1034482758621,8783.0,1827.2222222222222,10713.0,4403.0,7256.95,8757.08,70613.0,4463.72,912.5,35090.0,8866.6,55224.0,36246.0,7554.49,2691.0,5886.0,3544.0,48763.0,1573.79,583.0,969.0,461.0,1065.0689655172414,13696.0,12999.29,22930.48,6356.9,7854.0,4666.0,15190.0,1805.68,3704.0,829.5111111111112
2019-07-01 10:00:00,933.6206896551724,8650.0,1894.4444444444446,10596.0,4521.0,7487.26,8851.39,70178.0,4457.72,928.3,36346.0,8795.5,56247.0,37313.0,7686.38,2790.0,5987.0,3558.0,47937.0,1613.27,593.0,990.0,475.0,1097.4137931034481,13384.0,12953.41,23079.16,6517.5,7988.0,4759.0,15254.0,1837.62,3779.0,846.0444444444445
2019-07-01 11:00:00,951.3103448275863,8655.0,1904.6296296296298,10539.0,4577.0,7158.12,8748.65,69724.0,4550.42,916.0,37029.0,8718.5,55675.0,37836.0,7613.27,2805.0,6009.0,3602.0,48777.0,1605.07,594.0,943.0,484.0,1118.2068965517242,13293.0,12874.52,23000.26,6393.4,7934.0,4772.0,15032.0,1799.92,3758.0,848.3555555555556
2019-07-01 12:00:00,959.1724137931035,8643.0,1880.1851851851852,10410.0,4593.0,7273.59,8525.95,69478.0,4471.66,905.7,36747.0,8596.4,55184.0,37684.0,7376.83,2769.0,6002.0,3597.0,50210.0,1585.99,573.0,919.0,488.0,1127.4482758620688,13207.0,12929.71,22527.14,6349.4,7837.0,4699.0,14888.0,1764.92,3706.0,835.3777777777779
2019-07-01 13:00:00,955.2413793103449,8652.0,1846.2345679012346,10277.0,4599.0,7503.37,8447.51,68696.0,4290.1,918.9,36424.0,8594.1,54134.0,37336.0,7205.89,2719.0,6045.0,3567.0,50665.0,1549.13,571.0,900.0,486.0,1122.8275862068965,13286.0,12946.14,22353.33,6526.8,7752.0,4657.0,14807.0,1756.97,3656.0,827.9111111111112
2019-07-01 14:00:00,943.4482758620691,8653.0,1815.679012345679,10210.0,4502.0,7595.86,8225.25,67023.0,4257.86,920.8,36321.0,8549.1,52917.0,37124.0,7130.64,2674.0,6061.0,3557.0,50588.0,1504.55,583.0,888.0,480.0,1108.9655172413793,13453.0,12790.56,22068.84,6537.4,7689.0,4663.0,14543.0,1747.12,3621.0,828.9777777777778
2019-07-01 15:00:00,929.6896551724138,8654.0,1793.9506172839506,10239.0,4514.0,7236.62,7990.69,66109.0,4354.16,911.2,36261.0,8436.3,52120.0,37894.0,7143.28,2642.0,6091.0,3584.0,49774.0,1469.8,573.0,846.0,473.0,1092.7931034482758,13856.0,12848.96,21596.28,6594.9,7631.0,4601.0,14779.0,1714.66,3574.0,817.9555555555556
2019-07-01 16:00:00,927.7241379310345,8292.0,1785.1234567901236,10194.0,4529.0,6760.59,7760.04,65697.0,4275.68,892.8,35441.0,8482.2,52090.0,38404.0,7078.81,2629.0,6085.0,3657.0,47923.0,1435.37,548.0,816.0,472.0,1090.4827586206895,13769.0,12603.4,21374.04,6449.2,7589.0,4495.0,14761.0,1745.77,3485.0,799.1111111111111
2019-07-01 17:00:00,921.8275862068966,7899.0,1783.7654320987656,10058.0,4421.0,6682.19,7708.24,64668.0,4064.44,873.3,34881.0,8361.5,51989.0,37122.0,7080.17,2627.0,6074.0,3618.0,46539.0,1400.46,548.0,795.0,469.0,1083.551724137931,13679.0,12511.17,21261.08,6328.1,7539.0,4454.0,14100.0,1774.19,3497.0,791.8222222222223
2019-07-01 18:00:00,939.5172413793105,7556.0,1753.20987654321,9782.0,4402.0,6517.05,7505.32,61682.0,3836.42,844.7,34228.0,8015.0,49204.0,36140.0,7263.46,2582.0,5954.0,3454.0,45167.0,1370.85,559.0,772.0,478.0,1104.344827586207,13561.0,12311.98,21222.11,6395.8,7701.0,4569.0,13727.0,1754.21,3469.0,812.2666666666667
2019-07-01 19:00:00,949.344827586207,7212.0,1800.7407407407409,9507.0,4301.0,6265.08,7332.93,58580.0,3643.5,791.5,33712.0,8096.7,47380.0,34328.0,6958.51,2652.0,5944.0,3304.0,44713.0,1323.2,564.0,737.0,483.0,1115.896551724138,13325.0,12144.96,20799.21,6345.1,7541.0,4787.0,13371.0,1737.93,3398.0,851.0222222222222
2019-07-01 20:00:00,906.1034482758621,6910.0,1742.3456790123457,9648.0,4037.0,6132.54,7087.93,55946.0,3492.56,749.1,32588.0,8031.5,49046.0,33382.0,6561.35,2566.0,5631.0,3182.0,42049.0,1223.79,546.0,713.0,461.0,1065.0689655172414,13123.0,11766.81,19666.71,6364.4,6842.0,4578.0,12948.0,1638.7,3208.0,813.8666666666667
2019-07-01 21:00:00,847.1379310344828,6298.0,1549.5061728395062,9404.0,3600.0,6046.17,6649.92,51597.0,3371.4,679.1,30256.0,7593.7,49132.0,31827.0,6061.33,2282.0,5321.0,3100.0,38995.0,1133.3,523.0,626.0,431.0,995.7586206896551,12657.0,11432.19,18069.8,6046.6,6284.0,4250.0,12276.0,1480.5,3031.0,755.5555555555555
2019-07-01 22:00:00,809.7931034482759,5965.0,1333.5802469135804,8895.0,3320.0,5651.2,6352.1,48401.0,3157.05,619.5,28636.0,7241.4,44908.0,28526.0,5694.78,1964.0,4910.0,2925.0,35656.0,1062.28,520.0,585.0,412.0,951.8620689655172,11861.0,11220.53,17065.29,5575.9,5962.0,3807.0,11385.0,1414.01,2909.0,676.8000000000001
2019-07-01 23:00:00,723.3103448275863,5668.0,1209.320987654321,8528.0,3148.0,5550.13,6257.83,46824.0,3049.63,594.2,26968.0,7043.9,42129.0,26184.0,5430.61,1781.0,4633.0,2639.0,33469.0,1019.74,486.0,564.0,368.0,850.2068965517241,11288.0,11002.12,16571.19,5221.8,5816.0,3378.0,11067.0,1337.71,2804.0,600.5333333333333
2019-07-02 00:00:00,630.9310344827587,5588.0,1146.851851851852,8216.0,3125.0,5647.64,6069.44,45895.0,2969.9,563.4,25813.0,6923.1,40782.0,24928.0,5261.46,1689.0,4453.0,2468.0,32323.0,1013.06,426.0,548.0,321.0,741.6206896551724,11001.0,10887.75,16154.03,4982.2,5707.0,3107.0,10992.0,1286.43,2729.0,552.3555555555556
2019-07-02 01:00:00,587.6896551724138,5455.0,1122.4074074074074,8184.0,3121.0,6442.23,5977.15,45706.0,2977.43,539.5,25225.0,6861.3,38897.0,24024.0,5166.63,1653.0,4370.0,2363.0,31553.0,1003.14,407.0,524.0,299.0,690.7931034482758,10834.0,10860.13,16182.6,4799.5,5740.0,3017.0,11011.0,1287.13,2731.0,536.3555555555556
2019-07-02 02:00:00,571.9655172413793,5544.0,1127.8395061728395,8277.0,3213.0,6485.14,6023.37,46641.0,2924.15,554.8,25016.0,7005.7,38438.0,23201.0,5161.19,1661.0,4376.0,2322.0,31584.0,1020.62,406.0,539.0,291.0,672.3103448275862,10820.0,10775.56,15732.29,4765.6,5765.0,3030.0,10958.0,1304.92,2762.0,538.6666666666667
2019-07-02 03:00:00,577.8620689655173,6108.0,1127.1604938271605,8464.0,3478.0,6222.73,6247.32,49237.0,2993.26,662.1,25291.0,7625.1,39822.0,22852.0,5310.11,1660.0,4548.0,2318.0,31848.0,1180.7,408.0,629.0,294.0,679.2413793103448,10928.0,10967.05,15923.98,4719.6,6068.0,3012.0,11534.0,1369.16,2853.0,535.4666666666667
2019-07-02 04:00:00,646.6551724137931,7190.0,1316.604938271605,8946.0,3882.0,5401.02,7174.74,56520.0,3452.26,792.7,26947.0,8122.8,42833.0,24582.0,5892.21,1939.0,5132.0,2311.0,35196.0,1339.7,409.0,748.0,329.0,760.1034482758621,11717.0,11737.0,18111.25,4726.1,6867.0,3432.0,12858.0,1577.99,3184.0,610.1333333333333
2019-07-02 05:00:00,744.9310344827587,8121.0,1517.5925925925926,9757.0,4240.0,5693.53,7760.88,61903.0,3982.74,892.7,29225.0,8362.8,47087.0,29942.0,6656.59,2235.0,5535.0,2503.0,40547.0,1469.52,424.0,861.0,379.0,875.6206896551724,12903.0,12810.96,20087.93,4801.3,7427.0,3885.0,13953.0,1720.08,3383.0,690.6666666666667
2019-07-02 06:00:00,839.2758620689656,8486.0,1673.0864197530864,10371.0,4415.0,6451.63,8073.82,65843.0,4215.83,938.5,31525.0,8530.4,50457.0,34765.0,7293.84,2464.0,5673.0,2944.0,45506.0,1528.55,461.0,910.0,427.0,986.5172413793103,13511.0,12968.16,21223.79,5294.4,7688.0,4307.0,14507.0,1757.61,3550.0,765.6888888888889
2019-07-02 07:00:00,894.3103448275863,8596.0,1763.3950617283951,10664.0,4502.0,6878.08,8238.75,67180.0,4298.8,932.3,33660.0,8583.3,52449.0,36341.0,7635.23,2597.0,5802.0,3383.0,48057.0,1555.21,515.0,926.0,455.0,1051.2068965517242,13544.0,13360.39,21500.03,6093.7,7928.0,4570.0,14994.0,1755.33,3625.0,812.4444444444445
2019-07-02 08:00:00,902.1724137931035,8735.0,1804.1358024691358,10766.0,4592.0,7010.93,8237.13,68235.0,4476.69,922.3,34907.0,8634.7,53809.0,37182.0,7921.26,2657.0,5897.0,3609.0,48985.0,1580.92,558.0,925.0,459.0,1060.4482758620688,13250.0,13248.31,21651.58,6385.0,8101.0,4726.0,15348.0,1795.85,3627.0,840.1777777777778
2019-07-02 09:00:00,921.8275862068966,8807.0,1882.9012345679014,10902.0,4619.0,7199.8,8418.12,69147.0,4490.11,910.3,35613.0,8702.5,55089.0,37650.0,8153.78,2773.0,5986.0,3633.0,50108.0,1575.56,561.0,903.0,469.0,1083.551724137931,13062.0,13212.55,21980.65,6502.1,8203.0,4863.0,15339.0,1871.91,3666.0,864.5333333333334
2019-07-02 10:00:00,957.2068965517242,8590.0,1934.5061728395062,10613.0,4712.0,7320.09,8455.41,68659.0,4418.87,929.5,36409.0,8650.3,56092.0,38218.0,8336.15,2849.0,6057.0,3657.0,49214.0,1589.2,563.0,929.0,487.0,1125.1379310344828,12793.0,13260.43,22064.5,6653.0,8334.0,4951.0,15190.0,1843.25,3711.0,880.1777777777778
2019-07-02 11:00:00,984.7241379310345,8511.0,1932.4691358024693,10660.0,4735.0,6882.58,8373.41,68076.0,4424.7,921.7,36968.0,8644.9,55417.0,38610.0,8248.79,2846.0,6040.0,3669.0,49769.0,1589.55,576.0,923.0,501.0,1157.4827586206895,12986.0,13235.58,21997.54,6591.0,8271.0,4953.0,14951.0,1850.3,3685.0,880.5333333333334
2019-07-02 12:00:00,978.8275862068966,8356.0,1899.8765432098767,10625.0,4727.0,7285.25,8210.44,66956.0,4314.92,907.0,36623.0,8541.6,54979.0,38278.0,8037.17,2798.0,6046.0,3639.0,50974.0,1562.97,576.0,906.0,498.0,1150.551724137931,12975.0,13177.62,21536.21,6568.2,8187.0,4871.0,14954.0,1819.43,3610.0,865.9555555555556
2019-07-02 13:00:00,976.8620689655173,8292.0,1861.172839506173,10439.0,4709.0,7265.65,8129.37,65554.0,4173.27,887.9,36145.0,8432.1,53962.0,38032.0,7855.58,2741.0,6087.0,3578.0,51442.0,1524.83,562.0,883.0,497.0,1148.2413793103449,13014.0,13112.43,21389.64,6743.9,8075.0,4861.0,14463.0,1831.27,3575.0,864.1777777777778
2019-07-02 14:00:00,965.0689655172415,8273.0,1839.4444444444446,10275.0,4649.0,7349.87,8038.39,64307.0,4140.57,869.2,36153.0,8437.4,53108.0,37773.0,7862.32,2709.0,6054.0,3577.0,51618.0,1468.3,554.0,850.0,491.0,1134.3793103448277,13157.0,13127.03,21023.91,6741.3,8020.0,4814.0,14089.0,1823.76,3531.0,855.8222222222223
2019-07-02 15:00:00,967.0344827586208,8221.0,1808.888888888889,10168.0,4679.0,7079.76,7881.15,63725.0,4294.6,849.3,35997.0,8432.6,52452.0,38209.0,7865.18,2664.0,6076.0,3616.0,50815.0,1443.87,546.0,838.0,492.0,1136.6896551724137,13498.0,12930.06,20714.06,6719.4,7944.0,4697.0,14345.0,1761.82,3489.0,835.0222222222222
2019-07-02 16:00:00,967.0344827586208,8083.0,1775.6172839506173,10022.0,4653.0,6596.81,7639.27,62812.0,4205.39,834.7,35262.0,8444.5,52453.0,38432.0,7737.62,2615.0,6011.0,3710.0,49628.0,1416.74,556.0,809.0,492.0,1136.6896551724137,13414.0,12530.09,20435.23,6564.6,7924.0,4627.0,14062.0,1731.34,3436.0,822.5777777777778
2019-07-02 17:00:00,953.2758620689656,7657.0,1766.79012345679,9843.0,4511.0,6566.8,7576.14,61832.0,3987.91,819.3,34765.0,8383.1,52130.0,37488.0,7650.97,2602.0,5941.0,3693.0,48430.0,1386.68,554.0,794.0,485.0,1120.5172413793102,13431.0,12515.97,20464.46,6465.6,7867.0,4599.0,13852.0,1767.29,3442.0,817.6
2019-07-02 18:00:00,969.0000000000001,7341.0,1760.679012345679,9690.0,4533.0,6362.99,7393.55,59781.0,3804.12,791.0,34160.0,8110.3,49254.0,36718.0,7676.3,2593.0,5799.0,3526.0,47114.0,1352.89,569.0,796.0,493.0,1139.0,13347.0,12377.08,20376.8,6504.4,7915.0,4696.0,13721.0,1723.82,3425.0,834.8444444444444
2019-07-02 19:00:00,974.896551724138,7092.0,1760.679012345679,9430.0,4435.0,6110.92,7239.35,57037.0,3626.72,740.4,33842.0,8130.4,47531.0,35000.0,7399.7,2593.0,5778.0,3372.0,46206.0,1288.11,579.0,747.0,496.0,1145.9310344827586,13052.0,12332.5,20159.7,6439.5,7751.0,4874.0,13568.0,1671.26,3370.0,866.4888888888889
2019-07-02 20:00:00,931.6551724137931,6839.0,1697.530864197531,9456.0,4230.0,5980.19,7054.7,54367.0,3503.75,701.1,33028.0,7958.8,49625.0,33758.0,6987.03,2500.0,5455.0,3234.0,43299.0,1191.4,546.0,695.0,474.0,1095.103448275862,12968.0,12280.14,19279.45,6464.2,7043.0,4652.0,13153.0,1593.66,3206.0,827.0222222222222
2019-07-02 21:00:00,872.6896551724138,6238.0,1521.6666666666667,9159.0,3711.0,5960.4,6592.23,50414.0,3420.71,630.2,30632.0,7492.1,49961.0,32354.0,6435.96,2241.0,5168.0,3125.0,39783.0,1085.75,508.0,619.0,444.0,1025.7931034482758,12497.0,11953.07,17993.5,6211.7,6478.0,4350.0,12574.0,1471.02,3018.0,773.3333333333334
2019-07-02 22:00:00,831.4137931034484,5896.0,1322.0370370370372,8659.0,3389.0,5535.33,6273.81,47189.0,3197.13,603.2,29030.0,7199.9,45433.0,28944.0,5956.04,1947.0,4807.0,2944.0,36248.0,1008.26,495.0,580.0,423.0,977.2758620689655,11783.0,11490.71,16706.61,5707.4,6164.0,3861.0,11805.0,1381.11,2883.0,686.4
2019-07-02 23:00:00,709.551724137931,5565.0,1204.567901234568,8396.0,3229.0,5270.77,6150.93,45396.0,3056.81,584.6,27310.0,6984.1,42477.0,26069.0,5701.97,1774.0,4546.0,2660.0,34093.0,978.29,471.0,563.0,361.0,834.0344827586207,11251.0,11198.44,15981.63,5303.2,5956.0,3425.0,11302.0,1325.83,2779.0,608.8888888888889
2019-07-03 00:00:00,687.9310344827587,5427.0,1150.9259259259259,8185.0,3169.0,5488.58,5934.44,44830.0,2995.71,576.7,26018.0,6884.2,40939.0,24962.0,5529.48,1695.0,4346.0,2472.0,32679.0,969.31,430.0,551.0,350.0,808.6206896551724,10951.0,11001.91,15665.59,5033.4,5907.0,3156.0,10898.0,1261.5,2717.0,561.0666666666667
