,0
way/239947121-400,way/239947121-400
way/239998425-400,way/239998425-400
way/240179355-400,way/240179355-400
way/240202234-420,way/240202234-420
way/24020441-400,way/24020441-400
way/24020601-400,way/24020601-400
way/24025291-400,way/24025291-400
way/24035563-225,way/24035563-225
way/24042358-380,way/24042358-380
way/240575085-220,way/240575085-220
way/240959264-220,way/240959264-220
way/241189382-400,way/241189382-400
way/241264423-225,way/83726363-400
way/241491759-275,way/241491759-275
way/24158385-220,way/24158385-220
way/24165071-400,way/24165071-400
way/241842600-400,way/241842600-400
way/241937764-400,way/241937764-400
way/242269161-220,way/242269161-220
way/24230738-380,way/24230738-380
way/24237879-220,way/24237879-220
way/24253250-400,way/24253250-400
way/24258096-380,way/24258096-380
way/24262656-380,way/24262656-380
way/24267175-220,way/24267175-220
way/24268944-380,way/870598507-380
way/24272339-380,way/24272339-380
way/24272541-220,way/24262656-380
way/24280460-380,DE76-380
way/243285438-225,way/243285438-225
way/24354951-220,way/209175136-400
way/243752614-400,way/243752614-400
way/24378549-220,ES214-220
way/244036491-225,way/244036491-225
way/244038276-220,way/244038276-220
way/244052591-400,way/83726363-400
way/24413992-380,way/24413992-380
way/24414688-220,way/42507488-380
way/24415232-220,way/121199242-380
way/24415564-220,way/24415564-220
way/244179408-420,way/244179408-420
way/24462228-220,DE79-220
way/24462317-220,way/24462317-220
way/24462426-380,way/24462426-380
way/24478889-380,way/24478889-380
way/24479003-380,way/24479003-380
way/24479984-380,way/24479984-380
way/24493551-380,way/24493551-380
way/24502420-380,way/24502420-380
way/245190169-400,way/245190169-400
way/24534144,way/24534144-400
way/24534144-400,way/24534144-400
way/24552827-220,way/24552827-220
way/245964556-220,way/72879943-220
way/24604789-380,way/24604789-380
way/24636044-400,way/24636044-400
way/24636062-220,way/24636062-220
way/24667346-380,way/24667346-380
way/24685992-380,way/24685992-380
way/24705761-380,way/24705761-380
way/24710999-220,way/24710999-220
way/247427865-225,way/247427865-225
way/24757392-380,way/24757392-380
way/24757393-380,way/24757393-380
way/24757833-380,way/24757833-380
way/24758329-380,way/24758329-380
way/24759324-220,way/24759324-220
way/24765111-220,way/24765111-220
way/24768051-220,way/24768051-220
way/24768685-220,way/24768685-220
way/24799890-380,way/24799890-380
way/24815262-220,DE113-220
way/24839976-380,way/24839976-380
way/24849819-400,way/24849819-400
way/24858617-220,way/42507488-380
way/24913871-225,way/24913871-225
way/24919917-225,way/24919917-225
way/24921206-380,way/24921206-380
way/24923808-225,way/24923808-225
way/24976300-380,way/24976300-380
way/24990664-225,way/24990664-225
way/25043127-380,DE110-380
way/25044557-380,DE110-380
way/25051880-220,way/25051880-220
way/250718790-225,FR123-225
way/251018026-220,way/155227474-400
way/251239544-400,way/251239544-400
way/251407376-220,way/983523978-400
way/251735977-220,way/251735977-220
way/251991299-220,way/251991299-220
way/252028146-400,way/252028146-400
way/252077527-400,way/252077527-400
way/252139969-225,way/81665271-400
way/252824769-400,way/252824769-400
way/252924745-420,way/252924745-420
way/252965920-400,way/287756074-400
way/25306752-380,way/25306752-380
way/25306938-380,way/25306938-380
way/253244460-400,way/1287693974-400
way/253903008-400,way/253903008-400
way/254135216-400,SE43-400
way/254158424-400,way/254158424-400
way/25422135-400,way/25422135-400
way/254235846-400,way/254235846-400
way/25426571-380,way/870598507-380
way/254326606-380,DE182-380
way/254397982-220,way/254397982-220
way/254428135-420,way/254428135-420
way/254847446-400,HU10-400
way/25492769-275,way/25492769-275
way/254938713-400,way/254938713-400
way/255011550-380,way/303915533-380
way/25506770-380,DE53-380
way/255232597-220,way/255232597-220
way/255277953-400,way/255277953-400
way/255284259-400,way/255284259-400
way/255293400-400,way/255293400-400
way/255293403-400,way/255293403-400
way/255314292,relation/18085709-400
way/255570234-220,way/255570234-220
way/255820193-400,way/255820193-400
way/255972326-400,way/255972326-400
way/255972397-400,PL27-400
way/255973806-400,way/255973806-400
way/256147227-220,way/256147227-220
way/25629803-400,way/25629803-400
way/256334221,way/340399370-400
way/256339597-400,way/256339597-400
way/25637523-400,way/26452107-400
way/25698690-330,way/25698690-330
way/257169563-330,way/257169563-330
way/257192868-220,way/257192868-220
way/257311344-400,way/701436399-400
way/257351439-380,way/257351439-380
way/25746125-380,way/25746125-380
way/257573127-220,way/190110739-400
way/25784732-275,way/25784732-275
way/25786404-380,way/25786404-380
way/257920140-400,way/257920140-400
way/258321412-330,way/258321412-330
way/25838372-220,way/28468576-400
way/258916144-220,way/258916144-220
way/25898810-220,PL24-220
way/259113380-225,FR24-225
way/259142886-225,way/138382023-400
way/25935453-400,way/25935453-400
way/25943440-380,way/25943440-380
way/259561755-380,way/259561755-380
way/259759898-220,way/259759898-220
way/25992879-380,DE133-380
way/260018670-400,way/226886241-400
way/260211728-380,way/260211728-380
way/260300448-275,way/260300448-275
way/260579119-225,way/260579119-225
way/260770703-400,way/260770703-400
way/260836695,way/254158424-400
way/260986936-400,way/260986936-400
way/261270523-225,way/121499607-225
way/26143409-400,way/26143409-400
way/261447465-220,way/24415564-220
way/261447466-400,way/261447466-400
way/261495737-220,way/200516868-400
way/261594435-220,relation/17319555-220
way/26166640-220,way/240959264-220
way/261717967-300,way/261717967-300
way/262121267-225,way/83726363-400
way/262140927-220,relation/7108546-220
way/26245195-380,way/26245195-380
way/262523325-400,way/262523325-400
way/262532045-400,way/262532045-400
way/262539285-220,way/262539285-220
way/26260052-380,way/26260052-380
way/26272450-225,way/26272450-225
way/262859794-400,way/262859794-400
way/26291794-380,way/59925390-380
way/262942355-220,RO8-220
way/262948724-225,way/27428702-225
way/263366365-220,way/145326592-220
way/263688590-400,way/263688590-400
way/263697062-400,way/263697062-400
way/263701163-400,way/263701163-400
way/26376732-225,way/26376732-225
way/26376870-400,way/26376870-400
way/26383042-380,way/26383042-380
way/263863442-400,way/263863442-400
way/26395237-225,way/26395237-225
way/26403575-380,way/26260052-380
way/26404600-380,way/26404600-380
way/264102298-400,way/264102298-400
way/264104518-400,way/264104518-400
way/264275258-275,way/264275258-275
way/264348139-220,ES175-220
way/264371625-275,way/264371625-275
way/26452107-400,way/26452107-400
way/26455019-220,way/23744346-220
way/26472665-380,way/26472665-380
way/26474759-380,way/26474759-380
way/264852019-220,way/264852019-220
way/265408693-400,way/921541546-400
way/265416362-400,way/265416362-400
way/265745327-225,way/265745327-225
way/265770276-300,way/297388897-300
way/26593935-380,way/870598507-380
way/26619335,way/26619335-400
way/26619335-400,way/26619335-400
way/26644088-400,way/119489306-400
way/266535277-330,way/266535277-330
way/266629200-220,way/266629200-220
way/266684854-380,way/266684854-380
way/26678829-400,way/26678829-400
way/267325562-400,way/267325562-400
way/26755070-220,way/26755070-220
way/267616969-220,way/198283094-220
way/26777313-380,DE153-380
way/26813222-225,way/26813222-225
way/26814283-380,way/26814283-380
way/26843160-220,way/26843160-220
way/268781050-330,way/268781050-330
way/26927264-380,way/26927264-380
way/26931725-400,way/26931725-400
way/26938722-400,way/26938722-400
way/270540194-225,way/270540194-225
way/27107779-220,way/27107779-220
way/27124619-220,way/27124619-220
way/27144164-220,IE1-220
way/27149550-380,way/27149550-380
way/27163121-400,way/27163121-400
way/27259817-400,way/27259817-400
way/27259978-225,way/27259817-400
way/27296443-330,way/27296443-330
way/27332350-275,way/27332350-275
way/273326173-220,way/273326173-220
way/273536873-225,way/273536873-225
way/273601208-220,way/273601208-220
way/27428702-225,way/27428702-225
way/27435934-220,way/27435934-220
way/274593968-220,way/28308003-400
way/274603394-380,way/274603394-380
way/274621059-220,way/274621059-220
way/274630377-380,way/274630377-380
way/275138524-380,DE69-380
way/275466323,way/275466323-380
way/275466323-380,way/275466323-380
way/27558020-225,way/27558020-225
way/276291999-400,way/276291999-400
way/27646106-220,way/27646106-220
way/27668869-400,way/27668869-400
way/27673934-380,way/27673934-380
way/27674611-400,way/27674611-400
way/276770173-225,FR87-225
way/27739871-380,way/27739871-380
way/27763479-380,way/27763479-380
way/27768969-225,way/27768969-225
way/27795895-380,way/27795895-380
way/27797285-380,way/30042006-380
way/27849030-400,way/27849030-400
way/278497532-400,way/278497532-400
way/278505918-400,way/278505918-400
way/27867392-400,way/27867392-400
way/27871140-220,way/27871140-220
way/278718504-225,way/278718504-225
way/278910976-220,way/278910976-220
way/278968688-400,way/278968688-400
way/278968690-400,way/278968690-400
way/278968695-400,way/278968695-400
way/278982557-220,way/278968688-400
way/279194469-400,way/279194469-400
way/27919734-380,way/27919734-380
way/279212108-220,way/279212108-220
way/27936937-400,way/27936937-400
way/27937443-220,way/27937443-220
way/27949649-400,way/27949649-400
way/27951432-400,way/27951432-400
way/279842937-400,way/279842937-400
way/28008024-220,way/28008024-220
way/280317944-400,way/280317944-400
way/28048116-220,way/28048116-220
way/28068171-225,way/121161175-225
way/28099187-400,way/28099187-400
way/281014574-400,way/281014574-400
way/281014575-220,way/281014575-220
way/281014579-220,way/281014579-220
way/281018405-220,way/260986936-400
way/281023714-400,way/281023714-400
way/281390335-400,way/281390335-400
way/281799252-220,way/281799252-220
way/281800404-220,way/281800404-220
way/281803398-220,CH50-220
way/281804158-380,way/281804158-380
way/281809991-220,way/281809991-220
way/281815404-220,way/281815404-220
way/281822905-220,way/281822905-220
way/28194931-275,way/28194931-275
way/28227099-220,DE43-220
way/28249822-220,way/23575521-400
way/28251692-400,way/28251692-400
way/28268556-400,way/28268556-400
way/28276448-400,way/28276448-400
way/283006765-220,relation/7108546-220
way/283078113-220,way/283078113-220
way/28308003-400,way/28308003-400
way/28327356-380,way/28327356-380
way/283348372-400,way/283348372-400
way/28343121-380,way/28343121-380
way/28343429-220,ES223-220
way/28348269-220,way/28348269-220
way/28349754-400,way/28349754-400
way/28382372-400,way/28382372-400
way/28390455-400,way/28390455-400
way/28397771-220,way/28397771-220
way/28400958-220,way/28400958-220
way/28401434-220,way/28308003-400
way/284127778-400,way/284127778-400
way/284182193-400,way/284182193-400
way/28452784-220,way/28452784-220
way/28457258-400,way/28457258-400
way/28468576-400,way/28468576-400
way/28469397-400,way/28469397-400
way/28470958-400,way/28470958-400
way/28475691-400,way/28475691-400
way/28476742-400,way/28476742-400
way/28477054-400,way/28477054-400
way/28478409-400,way/28478409-400
way/28478418-220,way/28478418-220
way/28479110-400,way/28479110-400
way/28479829-400,way/28479829-400
way/284869911-220,way/284869911-220
way/284874050-400,way/284874050-400
way/28491137-220,way/28491137-220
way/28525395-225,way/86131984-400
way/28526748-220,way/28526748-220
way/28526821-220,way/28526821-220
way/285823895-220,way/1231460605-220
way/28596524-220,way/140375658-380
way/28602711-220,ES237-220
way/28613721-380,way/28613721-380
way/28622657-220,way/28622657-220
way/28622793-400,way/28622793-400
way/28624004-220,way/28624004-220
way/28624204-400,way/28624204-400
way/28624926-400,way/28624926-400
way/28625556-400,way/28625556-400
way/28626812-400,way/28626812-400
way/28628927-400,way/28628927-400
way/28648202-220,way/28648202-220
way/28683005-400,way/28683005-400
way/28683269-220,way/28683269-220
way/286857165-400,way/286857165-400
way/28691559-400,way/28691559-400
way/286955409-400,way/286955409-400
way/28706541-225,way/28706541-225
way/287115458-300,way/287115458-300
way/287274807-220,way/28308003-400
way/28729619-380,way/28729619-380
way/28761900-225,way/28761900-225
way/287685850-420,way/287685850-420
way/287753969-400,way/287753969-400
way/287756074-400,way/287756074-400
way/28812249-220,way/28812249-220
way/288149641-220,way/288149641-220
way/28820749-400,way/28820749-400
way/288282829-220,way/288282829-220
way/288283900-220,way/288283900-220
way/288305056-220,DE51-220
way/288569179-300,way/288569179-300
way/288598261-400,way/288598261-400
way/288812256-300,way/288812256-300
way/289178949-220,IT76-220
way/289304185-300,relation/8860331-420
way/28956649-380,way/28956649-380
way/289836713-380,way/289836713-380
way/289912792-220,way/155227474-400
way/290360704-300,way/290360704-300
way/290373414-300,way/290373414-300
way/290390502-300,way/290390502-300
way/290562151-300,way/290562151-300
way/29077623-380,way/29077623-380
way/29084374-380,way/29084374-380
way/29088787-400,way/29088787-400
way/29098336-220,way/29098336-220
way/29111844-400,way/29111844-400
way/29115701-220,way/29115701-220
way/291375946-220,way/291375946-220
way/29139402-220,way/29139402-220
way/291666290-220,way/291666290-220
way/292180238-225,way/292180238-225
way/292277455-220,way/292277455-220
way/292371992-400,way/292371992-400
way/292471784-400,way/292471784-400
way/292593503-400,way/292593503-400
way/292629713-225,way/292629713-225
way/29309786-380,way/29309786-380
way/29331499-380,way/29331499-380
way/293484891-400,way/293484891-400
way/293484894-220,way/293484894-220
way/293489607-400,way/293489607-400
way/293489663-400,PL17-400
way/29374542-220,way/29374542-220
way/294002018-225,way/294002018-225
way/29417741-220,way/28956649-380
way/29420322-220,way/23744346-220
way/29472852-380,way/29472852-380
way/294798805-220,way/294798805-220
way/294828635-225,way/147394006-225
way/294897999-400,way/294897999-400
way/295403868-400,way/295403868-400
way/295444089-420,NO75-420
way/295444099-420,way/295444099-420
way/295657862-275,way/295657862-275
way/296141722-220,way/296141722-220
way/296229069-420,way/296229069-420
way/29713902-380,way/29713902-380
way/297387357-220,way/170371019-220
way/297388897-300,way/297388897-300
